name,symbol,url,chains,category,twitter,audit links
OneSwap,ONES,https://www.oneswap.net,"CSC,Ethereum,Binance,Tron",Dexes,OneSwap,https://github.com/oneswap/contract_audit_report
Pizza,PIZZA,https://pizza.finance,EOS,Lending,PizzaProFi,
Jade Protocol,JADE,https://jadeprotocol.io/,Binance,Reserve Currency,JadeProtocol,
Cyclone,CYC,https://cyclone.xyz,"Ethereum,Binance,IoTeX,Polygon",Yield,cycloneprotocol,https://docs.cyclone.xyz/audit
Matrix Farm,-,https://matrix.farm,Fantom,Yield Aggregator,farm_matrix,https://solidity.finance/audits/MatrixFarm
Polycat,FISH,https://polycat.finance,Polygon,Dexes,PolycatFinance,https://docs.polycat.finance/security#audit
Teddy Cash,TEDDY,https://teddy.cash,Avalanche,CDP,TeddyCashLive,
ErgoDEX,ERG,https://ergodex.io,Ergo,Dexes,ErgoDex,
CarbonSwap,SUSU,https://carbonswap.exchange/#/swap,EnergyWeb,Dexes,carbonswap_fi,
Magic Land,MAGIC,https://magicland.fi,"IoTeX,Arbitrum",Yield,0xMagicland,
DefiPlaza,DFP2,https://defiplaza.net/,Ethereum,Dexes,DefiPlaza,https://github.com/pessimistic-io/audits/blob/main/DeFi%20Plaza%20Security%20Analysis%20by%20Pessimistic.pdf
Ocean Protocol,OCEAN,https://oceanprotocol.com,"Ethereum,Binance,Moonriver,Polygon",Services,oceanprotocol,https://github.com/oceanprotocol/contracts/blob/main/docs/REP-Ocean-08_10_2020.pdf
cVault Finance,CORE,https://cvault.finance/,Ethereum,Yield,CORE_Vault,https://arcadiamgroup.com/audits/CoreFinal.pdf
Scientix,SCIX,https://scientix.finance,Binance,Synthetics,ScientixFinance,"https://app.inspex.co/library/scientix#?scope=scientix-stakingpool-vault-strategy-votingescrow,https://github.com/sec-bit/scientix-audit-report/blob/main/Scientix_Protocol_Report_EN.pdf"
OakFarm,OKF,https://oakfarm.io,"OKExChain,Binance",Yield,OakFarm_io,https://oakfarm.io/certik.pdf
BasketDAO,BASK,https://basketdao.org/,Ethereum,Indexes,BasketDAOOrg,https://github.com/basketdao/contracts/tree/main/audits
Swipe,SXP,https://swap.swipe.org,"Binance,Ethereum",Dexes,Swipe,https://www.certik.org/projects/swipe
DuneSwap,DUNE,https://www.duneswap.com/exchange/swap,Oasis,Dexes,DuneSwap,
OrcaDAO,ORCA,https://www.avai.finance,Avalanche,Lending,OrcaDAO,https://paladinsec.co/projects/orcadao
Augur,REP,https://www.augur.net/,Ethereum,Dexes,AugurProject,https://github.com/AugurProject/augur-audits
Defily,DFL,https://defily.io/#/,"Binance,Kardia,Harmony",Yield,defilyfinance,https://docs.defily.io/resources/smart-contracts-audit
UnoRe,UNO,https://unore.io,"Ethereum,Binance",Insurance,unoreinsure,https://github.com/Uno-Re/audit-reports
Fabric,FAB,https://stake.fsynth.io,Solana,Yield,official_fabric,
Crema Finance,-,https://www.crema.finance,Solana,Dexes,Crema_Finance,
WaterLoan,WAT,https://waterloan.finance,CSC,Lending,realwaterloan,
ChargeDeFi,CHARGE,https://www.chargedefi.fi,Binance,Algo-Stables,ChargeDeFi,https://www.certik.com/projects/chargedefi
Crow Finance,CROW,https://crowfi.app/,Cronos,Dexes,crowfi_,https://www.certik.com/projects/crowdefi
PolyQuity,PYQ,https://polyquity.org,Polygon,CDP,polyquity_org,https://github.com/PolyQuity/audits/tree/main
GoodDollar,G$,https://www.gooddollar.org,"Ethereum,Fuse",Staking,gooddollarorg,https://github.com/GoodDollar/GoodProtocol/tree/master/audits
Unilend,UFT,https://unilend.finance,"Polygon,Ethereum,Binance",Lending,UniLend_Finance,https://docs.unilend.finance/the-protocol/audit-reports
Telos Swap,SWAP,https://www.tswaps.com,Telos,Dexes,,
Powerbomb Finance,-,https://www.powerbomb.finance,Avalanche,Yield,powerbombfi,
Potluck Protocol,FANG,http://fantom.potluckprotocol.com,Fantom,Dexes,PotluckProtocol,https://dessertswap.finance/audits/Potluck%20BSC-FTM%20audit%2011437133.pdf
Crunchy Network,crDAO,https://crunchy.network,Tezos,Services,CrunchyTez,
Growth DeFi,GRO,https://growthdefi.com/,"Binance,Avalanche,Ethereum",Yield,GrowthDefi,https://consensys.net/diligence/audits/2020/12/growth-defi-v1/
Avaware,AVE,https://avaware.network,Avalanche,Yield,AvawareAVE,
EverRise,RISE,https://www.everrise.com,"Binance,Ethereum,Polygon,Fantom,Avalanche",Services,EverRise,https://www.certik.com/projects/everrise
Empyrean DAO,EMPYR,https://empyrean.fi,Aurora,Reserve Currency,empyreanfi,
Fuzz Finance,FUZZ,https://fuzz.fi,Harmony,Dexes,FuzzFinance,
Alphadex,ROAR,https://alphadex.io,Moonriver,Dexes,thealphadex,
MidasDAO,CROWN,https://midasdao.org,Avalanche,Reserve Currency,Midas_DAO,
Templar DAO,TEM,https://templar.finance/,"Binance,Moonriver,Harmony",Reserve Currency,TemplarDAO,
veDAO,WeVE,https://www.vedao.io/,Fantom,Yield,_veDAO_,
WagmiDAO,GMI,https://wagmidao.io,Harmony,Reserve Currency,WagmiDAO_,https://docs.wagmidao.io/resources/audits
SnowSwap,SNOW,https://snowswap.org/,"Ethereum,Polygon",Dexes,snow_swap,https://hackmd.io/@9GUQpanJRF6cloQ0fwyPFw/r1_ctUuqv
WingSwap,WIS,https://wingswap.io,Fantom,Dexes,WingSwapFTM,https://wingswap.gitbook.io/wingswap/getting-started/audit-1
Tulip,TULIP,https://tulip.money/,Oasis,Algo-Stables,MoneyTulip,
WardenSwap,WAD,https://www.wardenswap.com,Binance,Dexes,WardenSwap,https://www.certik.org/projects/wardenswap
PERI Finance,PERI,https://pynths.com,"Polygon,Ethereum,Binance",Synthetics,PERIfinance,https://www.certik.org/projects/perifinance
Multiplier,MXX,https://multiplier.finance,"Binance,Ethereum",Lending,MultiplierMXX,https://mcl-docs.multiplier.finance/developers/security-and-audits
Volmex,-,https://volmex.finance/,"Ethereum,Polygon,Arbitrum",Yield,volmexfinance,https://docs.volmex.finance/security/audits
Swerve,SWRV,https://swerve.fi/,Ethereum,Dexes,SwerveFinance,https://github.com/crypticlabs/swerve-audit-report/blob/master/Swerve%20Finance%20Audit%20-%20by%20Cryptic%20Labs%20v3.pdf
Feeder Finance,FEED,https://www.feeder.finance,"Binance,Fantom",Yield,FeederFinance,https://docs.feeder.finance/audits
Furucombo,COMBO,https://furucombo.app,Polygon,Yield,furucombo,https://docs.furucombo.app/audit
NFT20,MUSE,https://nft20.io,"Ethereum,Polygon",Minting,niftymuseum,
PadSwap,TOAD,https://padswap.exchange,"Binance,Moonbeam,Moonriver",Dexes,ToadNetwork,"https://dapps.padswap.exchange/pad_audit_report.pdf,https://toad.network/toad_audit_report.pdf"
Cycle Finance,CYCLE,https://www.cycle.finance,Avalanche,Yield Aggregator,CycleProtocol,
Olive Cash,OLIVE,https://avax.olive.cash,"Avalanche,Fantom,Binance",Yield,OliveCashBsc,https://olive-cash.gitbook.io/olive-cash/bsc-1/audit-1
Warp,WARP,https://warp.bond/,Polygon,Reserve Currency,WarpBond,
Saros,SAROS,https://saros.finance,Solana,Yield,Saros_Finance,https://app.inspex.co/library/saros-finance#?scope=saros-finance
WOWswap,WOW,https://wowswap.io,"Binance,Avalanche,Polygon,IoTeX,Ethereum,Heco,Metis",Dexes,Wowswap_io,https://hacken.io/wp-content/uploads/2021/06/WowSwap_03062021SCAudit_Report_2.pdf
Croblanc,CROBLANC,https://app.croblanc.com/farms,Cronos,Yield,croblancdotcom,
Handle Fi,FOREX,https://handle.fi,"Ethereum,Arbitrum",CDP,handle_fi,https://drive.google.com/file/d/1WMbvtLCA07z5Jlg9k4tV76x8yDWV66-Z/view
HyperSwap,ORI,https://hyperjump.fi/home-ftm.html,Fantom,Dexes,hyper_swap,https://docs.hyperjump.fi/essentials/audits
GemKeeper,-,https://app.gemkeeper.finance/#/swap,Oasis,Dexes,GemKeeperDeFi,
R U Generous,RUG,https://www.rug.farm/#/dashboard,Avalanche,Reserve Currency,RUGenerous,
Layer2 Finance,-,https://layer2.finance,Ethereum,Yield,layer2finance,https://github.com/celer-network/layer2-finance-v2-contracts/tree/main/audit
Maia DAO,MAIA,https://maiadao.xyz,Metis,Reserve Currency,MaiaDAOMetis,
Proxy,PRXY,https://prxy.fi,"Polygon,Ethereum",Yield,BTC_proxy,https://github.com/Quillhash/Audit_Reports/blob/master/BTC%20Proxy%20Smart%20Contracts%20Audit%20Report%20-%20QuillAudits.pdf
Liquidrium,-,https://www.liquidrium.com,"Ethereum,Polygon,Arbitrum",Yield,,"https://www.certik.com/projects/liquidrium,https://hacken.io/audits/#liquidrium"
Qubit,QBT,https://qbt.fi,"Binance,Klaytn",Lending,QubitFin,https://github.com/PancakeBunny-finance/qubit-finance/blob/master/audits/PeckShield-Audit-Report-Qubit-v1.0.pdf
Atlas USV,USV,https://app.atlasusv.com/#/dashboard,Polygon,Reserve Currency,atlasusv,
Lydia,LYD,https://www.lydia.finance/,Avalanche,Dexes,LydiaFinance,https://docs.lydia.finance/security/certik-audit
NAOS Finance,NAOS,https://naos.finance,"Ethereum,Binance",Lending,naos_finance,https://certificate.quantstamp.com/full/naos-formation
RocketSwap,RSWP,https://rocketswap.exchange,Lamden,Dexes,RSwapOfficial,
Tower Finance,CUBE,https://towerfinance.io,Polygon,Algo-Stables,tower_finance,https://github.com/towerfinance/tower-v2-solidity/blob/main/audit/Tower_Finance_Smart_Contract_Audit_-_Final_Report.pdf
Hyper Finance,HYFI,https://hyfi.pro,Binance,Yield,hyper_finance,"https://www.certik.org/projects/hyperfinance,https://hyfi.pro/SlowMistAuditReport-HyperFinance-en.pdf"
LatteSwap,LATTE,https://app.latteswap.com,Binance,Dexes,latteswapOG,https://docs.latteswap.com/latteswap/security/audits
Poof Cash,POOF,https://www.poof.cash,Celo,Lending,PoofCash,https://uploads-ssl.webflow.com/606120c25fb119221b762612/615f8469329e45337d809a9a_Poof_Labs_Fall_Audit_Bramah.pdf
Fuji DAO,-,https://www.fujidao.org,"Ethereum,Fantom",Lending,FujiFinance,
Algebra DEX,ALGB,https://app.algebra.finance,Polygon,Dexes,CryptoAlgebra,https://algebra.finance/static/Hacken_Algebra_Audit-317911476f86c632be77388fa51852c0.pdf
OpenSwap,OPENX,https://app.openswap.one,Harmony,Dexes,openswap_one,"https://github.com/0xGuard-com/audit-reports/blob/master/openswap/OpenSwap_final-audit-report_v1.pdfaudit,https://github.com/0xGuard-com/audit-reports/blob/master/openswap_v2/OpenSwapV2_final-audit-report.pdf"
Yam Finance,YAM,https://yam.finance/,Ethereum,Synthetics,YamFinance,https://github.com/yam-finance/audits
KLend,KLT,https://klend.finance/app,"Binance,OKExChain",Lending,oklend4,https://github.com/klend-lab/klend-protocol/blob/main/slowmist.pdf
PhotonSwap Finance,PHOTON,https://photonswap.finance,Cronos,Dexes,photonswap_fi,
LeonicornSwap,LEOS,https://dex.leonicornswap.com/home,Binance,Dexes,swapleonicorn,https://hacken.io/audits/#leonicorn_swap
Life DAO,LF,https://lifedao.finance,Avalanche,Reserve Currency,Life_DAO,
Float Capital,FLT,https://float.capital,"Polygon,Avalanche",Derivatives,float_capital,https://code423n4.com/reports/2021-08-floatcapital
Rubicon,-,https://www.rubicon.finance,Optimism,Dexes,rubicondefi,https://docs.rubicon.finance/audits
Lixir Finance,LIX,https://lixir.finance,Ethereum,Yield,lixirfinance,https://lixir-finance.gitbook.io/lixir-doc/resources/security/audits
aSOL,-,https://asol.so,Solana,Liquid Staking,aSOLprotocol,
Solyard,YARD,https://solyard.finance,Solana,Yield,SolyardFinance,https://github.com/SolyardFinance/Audit/blob/master/SlowMistAuditReport-SolYard.pdf
OneRing,-,https://www.onering.finance,"Fantom,Polygon",Yield,Onering_Finance,
PolkaEx,PKEX,https://www.polkaex.io,"Astar,Shiden,Ethereum,Binance,Polygon",Dexes,PolkaExOfficial,https://www.certik.com/projects/polkaex
Standard Protocol,STND,https://standard.tech,"Metis,Ethereum,Shiden",Dexes,standarddefi,
Oh Finance,OH,https://oh.finance,"Avalanche,Ethereum",Yield,OhFinanceDefi,"https://assets.oh.finance/OhFinance_Halborn_Audit.pdf,https://assets.oh.finance/OhFinance_ArmorLabs_Audit.pdf"
Nsure,NSURE,https://nsure.network/,Ethereum,Insurance,Nsure_network,
FlareLoans,-,https://xfl.flr.finance,Songbird,CDP,FlareFinance,
PandaSwap,PNDA,https://www.pandaswap.xyz/#/,Binance,Yield,thebaoman,
The Don Finance,THEDON,https://thedon.finance,Fantom,Yield,TheDonFinance1,
Oddz,ODDZ,https://www.oddz.fi/,"Binance,Avalanche",Options,oddz_finance,https://github.com/oddz-finance/audits
Ideamarket,IMO,https://ideamarket.io,Arbitrum,Derivatives,ideamarket_io,https://docs.ideamarket.io/contracts/audit
OpenLeverage,-,https://openleverage.finance,Ethereum,Dexes,OpenLeverage,"https://github.com/OpenLeverageDev/openleverage-contracts/blob/main/audits/REP-OpenLeverage-Protocol-2021-06-24.pdf,https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-OpenLeverage-1.0.1.pdf"
Timewarp,TIME,https://timewarp.finance,"Binance,Ethereum",Staking,ChronotechNews,
YouSwap,YOU,https://www.youswap.com/,"Heco,Ethereum,Binance",Dexes,YouSwap_Global,https://youswap-1.gitbook.io/youswap/develop/audit-agency
UniFi,UNFI,https://unifiprotocol.com,"Binance,Tron,IoTeX,Ethereum,Harmony,Icon,Polygon,Ontology,Avalanche,Bittorrent",Dexes,unifiprotocol,"https://drive.google.com/file/d/10Qdqj-ry4OhsQX3SesSRc1nEsNZ8UFkD/view,https://medium.com/unifiprotocol/unifi-protocol-passes-slowmist-audit-9694b55b77ba"
Allinx,INX,https://allinx.io,Binance,Yield,allinxproject,
Siren,SI,https://sirenmarkets.com/,"Ethereum,Polygon",Options,sirenprotocol,https://docs.sirenmarkets.com/faq-general/for-users#is-the-siren-protocol-safe
Magnet DAO,MAG,https://magnetdao.finance/,Avalanche,Algo-Stables,Magnet_DAO,
Antimatter,MATTER,https://antimatter.finance,"Binance,Ethereum,Arbitrum,Avalanche",Options,antimatterdefi,https://docs.antimatter.finance/developers/auditing-report
CafeSwap,BREW,https://cafeswap.finance,"Binance,Polygon",Dexes,CafeSwapFinance,https://docs.cafeswap.finance/audits
SheepDex,SPC,https://sheepdex.org/#/home,Binance,Dexes,SheepDex,
Vigor,VIG,https://vigor.ai,EOS,Lending,vigorprotocol,https://s3.eu-central-1.wasabisys.com/audit-certificates/Smart%20Contract%20Audit%20Certificate%20-%20Vigorprotocol.pdf
Coffin Finance,COFFIN,https://coffin.finance,Fantom,Algo-Stables,CoffinFinance,https://github.com/CoffinFinance/coffin-contracts/tree/main/audits
Ram Protocol,RAM,https://rammer.finance/#/,ThunderCore,Lending,,
EvolutionLand,KTON,http://evolution.land,"Ethereum,Polygon,Heco",Gaming,Evolution_Land,https://www.certik.org/projects/evolutionland
Amun Tokens,"DFI,DMX",https://tokens.amun.com,"Polygon,Ethereum",Indexes,amuntokens,
Shield,SLD,https://shieldex.io,Binance,Options,shield_dao,"https://github.com/slowmist/Knowledge-Base/blob/master/open-report/Smart%20Contract%20Security%20Audit%20Report%20-%20Shield.pdf,https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-Shield-v1.0.pdf"
ViveLaBouje,VIVE,https://vive.bouje.finance,Fantom,Yield,BoujeFinance,https://docs.bouje.finance/security/audit
SafeSwap,SSGTX,https://safeswap-matic.yfdai.finance/#/swap,"Polygon,Ethereum",Dexes,DexSafeSwap,
Alligator,GTR,https://www.alligator.exchange/,Avalanche,Dexes,alligator_defi,
MetaReserve,POWER,https://metareserve.finance/,Binance,Reserve Currency,MetaReserveDAO,
Acumen,ACM,https://acumen.network,Solana,Lending,acumenofficial,
Sentre,SNTR,https://hub.sentre.io/welcome,Solana,Dexes,SentreProtocol,
SeaDex,CWS,https://dex.seascape.network/#/swap,Moonriver,Dexes,seascapenetwork,
ForceDAO,FORCE,https://forcedao.com/,Ethereum,Yield,force_dao,
Strudel Finance,TRDL,https://strudel.finance,Ethereum,Bridge,EnterTheStrudel,
Fastyield Finance,FAST,https://fastyield.app,Fantom,Yield Aggregator,fastyieldapp,
Augury Finance,OMEN,https://augury.finance,Polygon,Yield,AuguryFinance,
Degen Haus,DOPE,https://app.degen.haus/,Fantom,Dexes,HouseDegen,
DefySwap,DFY,https://defyswap.finance/,Fantom,Dexes,DefySwap,https://defiyield.app/audit-database/shellboxes/defyswap
Lien,LIEN,https://lien.finance/,Ethereum,Options,LienFinance,https://lien.finance/risk
PegaSys,-,https://pegasys.finance,Syscoin,Dexes,PegasysDEX,
SpicySwap,SPI,https://spicyswap.xyz/#/app,Tezos,Dexes,SpicySwap,
Tropical Finance,DAIQUIRI,https://app.tropical.finance,smartBCH,Dexes,tropicalfi_,https://tropical.finance/audit.pdf
Cover Protocol,COVER,https://www.coverprotocol.com/,Ethereum,Insurance,CoverProtocol,https://github.com/CoverProtocol/cover-security/tree/master/audits
Rubic,RBC,https://rubic.exchange,"Ethereum,Fantom,Avalanche,Solana,Polygon,Binance,Harmony,Moonriver",Cross Chain,CryptoRubic,"https://www.certik.com/projects/rubic-finance,https://rubic.exchange/assets/pdf/fairyproof.pdf"
BecoSwap,BECO,https://becoswap.com,Kardia,Dexes,beco_swap,https://github.com/TechRate/Smart-Contract-Audits/blob/main/Becoswap.pdf
Globiance,GBEX,https://dex.globiance.com,XDC,Dexes,globiance,https://dexapi.globiance.com/assets/GlobianceDEXAudit.pdf
Dios Finance,DIOS,https://dios.finance/,Binance,Reserve Currency,DiosFinance,
RskSwap,-,https://rskswap.com,RSK,Dexes,RskSwap,
GemMine,GEMMINE,https://gemmine.defiwaterfall.com,Fantom,Yield,defi_waterfall,
0.exchange,ZERO,https://www.0.exchange/,Avalanche,Dexes,OfficialZeroDEX,
KACO Finance,KAC,https://www.kaco.finance/,"Binance,Shiden",Dexes,KacOFinance,https://www.certik.com/projects/coinversation
UnusDao,UDO,https://unusdao.finance/,Binance,Reserve Currency,UnusDao,
Percent Finance,PCT,https://percent.finance/,Ethereum,Lending,PercentFinance,
YetiSwap,YTS,https://www.yetiswap.app/,Avalanche,Dexes,YetiSwap,
CapitalDEX,CGT,https://capitaldex.exchange/#/swap,"Ethereum,Curio",Dexes,Capitaldex_,
Nileriver,NIL,https://www.nileriver.finance,Moonriver,Yield,NileRiver_Labs,
ETHA Lend,ETHA,https://www.ethalend.org,Polygon,Yield,ethalend,https://www.certik.com/projects/ethalend
BSCStation,BSCS,https://bscstation.finance/,Binance,Dexes,bscstation,"https://www.certik.org/projects/bscstation,https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-BSCStationStartPools-v1.0.pdf,https://github.com/Quillhash/Audit_Reports/blob/master/BSCS%20Smart%20Contract%20Audit%20Report%20-%20QuillAudits.pdf"
CheeseDAO,CHEEZ,https://www.cheesedao.xyz/#/dashboard,Harmony,Reserve Currency,CheezDAO,
Luxor Money,LUX,https://Luxor.money,Fantom,Reserve Currency,LuxorMoney,
Big Data Protocol,BDP,https://www.bigdataprotocol.com,Ethereum,Staking,bigdataprotocol,
Ester Finance,EST,https://ester.finance,Fantom,Yield,EsterFinance,
Shinobi,-,https://shinobi.ubiq.ninja/#/swap,Ubiq,Dexes,ubiqsmart,
PinkSwap,PINKS,https://www.pinkswap.finance/,Binance,Dexes,pinkmoonfinance,https://github.com/TechRate/Smart-Contract-Audits/blob/main/PinkSwap%20Token%20Full%20Smart%20Contract%20Security%20Audit.pdf
XDeFi,XDEX,https://xdefi.com/,Ethereum,Dexes,xdefilab,"https://www.slowmist.com/en/security-audit-certificate.html?id=7b91209f526407299aee5f99688b62fb2c337a4316a6b305719a9e3cd5442348,https://www.certik.org/projects/xdefi"
OtterClam,CLAM,https://www.otterclam.finance,Polygon,Reserve Currency,otterclam,
UPFI Network,UPS,https://upfi.network,Solana,Algo-Stables,upfi_network,https://www.rdauditors.com/wp-content/uploads/2021/11/UPFI-Network-Smart-Contract-Security-Report.pdf
XEUS,XEUS,https://xeus.finance/#/stake,Binance,Reserve Currency,xeus_finance,
Component,CMP,https://component.finance/,"Ethereum,Binance,xDai",Dexes,componentx,
BooFinance,BOOFI,https://www.boofinance.io/,Avalanche,Yield,Boo_Finance,
SakePerp,SAKE,https://www.sakeperp.fi,"Ethereum,Binance",Dexes,Sake_Perp_Swap,"https://sakeperp.fi/audit-report/Smart-Contract-Security-Audit-Report-SakePerp-Protocol-EN.pdf,https://sakeswap.finance/SAKEen.pdf"
Pop Town,POP!,https://new.pop.town,Ethereum,Yield,PoPt0wn,
Narwhalswap,NAR,https://narwhalswap.org/#/swap,Binance,Dexes,narwhalswap,
SteakBank Finance,SBF,https://steakbank.finance/,Binance,Staking,SteakBank,https://docs.steakbank.finance/audits
Chronoswap,CNO,https://chronoswap.org,Cronos,Dexes,Chrono_swap,
BambooDeFi,BAMBOO,https://www.bamboodefi.com,"Binance,Ethereum",Yield,FiBamboo,"https://www.bamboodefi.com/assets/Bamboo%20DeFi%20-%20Security%20Audit%20Report.pdf,https://www.bamboodefi.com/assets/bridge_audit.pdf"
Hades Swap,SOUL,https://hadesswap.finance,Polis,Dexes,HadesSwap,
Axion,AXN,https://axion.network,Polygon,Staking,axion_network,"https://axion.network/news/updates/halborn-audit-results,https://solidity.finance/audits/Axion"
1Swap,1SWAP,https://1swap.fi,Moonriver,Dexes,1swapfi,
Wheat Protocol,WHEAT,https://wheat.growthdefi.com/,Binance,Yield,GrowthDefi,
HaloDAO,RNBW,https://www.halodao.com/,"Ethereum,Polygon",Yield,HaloDAOFinance,https://docs.halodao.com/contract-audits/overview
Mobius Finance,MOT,https://mobius.finance,Polygon,Synthetics,Mobius_Finance,https://github.com/mobiusfinance/ContractsV1/tree/main/audit
Minotaur Money,MINO,https://minotaur.money/,Cronos,Reserve Currency,Minotaur_Money,
UniTrade,TRADE,https://unitrade.app/,Ethereum,Dexes,UniTradeApp,https://github.com/solidified-platform/audits/blob/master/Audit%20Report%20-%20%20Unitrade%20%5B06.10.2020%5D.pdf
xSigma,SIG,https://xsigma.fi,Ethereum,Dexes,xSigma5,
Polly Finance,POLLY,https://www.pollyfinance.com/,Polygon,Indexes,thebaoman,
Dark Matter,DMD,https://www.dmu.zone,Fantom,Yield,darkmatterdefi,
Nidhi-Dao,GURU,https://www.nidhidao.finance,Polygon,Reserve Currency,NidhiDAO,
BunnyPark,BP,https://www.bunnypark.com/,Binance,Dexes,BunnyPark_BSC,"https://static.bunnypark.com/image/BunnyPark/pdf/SlowMistAuditReportBunnyPark-en.pdf,https://www.certik.org/projects/bunnypark,https://static.bunnypark.com/image/BunnyPark/pdf/PeckShield-Audit-Report-ERC20-BP-v1.0.pdf"
Polydex,PLX,https://www.polydex.fi,Polygon,Dexes,polydexfi,https://github.com/polydex-fi/polydex-swap-core/blob/5fdd6b85550235800cd980ccb8fab9bd5247a7af/PolydexSwap.pdf
Dev Protocol,DEV,https://devprtcl.com/,Ethereum,Staking,devprtcl,https://github.com/dev-protocol/protocol/blob/main/docs/audit-report__quantstamp--sept-15-2020.pdf
FIAT DAO,FDT,https://fiatdao.com/,Ethereum,Yield,fiatdao,
DuckyDeFi,DEGG,https://duckydefi.com/,Cronos,Dexes,DuckyDeFi,https://rugdoc.io/project/duckydefi-exchange/
Embr Finance,-,https://embr.finance,Avalanche,Dexes,EmbrFinance,
Phoenix Finance,PHX,https://www.phx.finance,"Polygon,Binance,Wanchain",Options,Phoenix__PHX,https://github.com/Phoenix-Finance/Pdfs
FutureSwap,FST,https://www.futureswap.com/,Ethereum,Dexes,futureswapx,https://docs.futureswap.com/protocol/audits
Arbi's Finance,ARBIS,https://arbis.finance,Arbitrum,Yield,arbis_finance,
Dopple Finance,DOP,https://dopple.finance/,"Binance,Fantom,Harmony",Algo-Stables,dopplefi,https://dopple.gitbook.io/dopple-finance/certik-audit
Volta DAO,VOLTa,https://app.voltadao.finance/,"Fantom,Avalanche",Reserve Currency,VoltaDAO,
PEAKDEFI,PEAK,https://www.peakdefi.com/,"Ethereum,Binance",Services,PEAKDEFI,https://certificate.quantstamp.com/full/peakdefi
YFII,YFII,https://dfi.money/,Ethereum,Yield Aggregator,DfiMoney,https://github.com/yfii/audit
Pods Finance,-,https://www.pods.finance,"Polygon,Ethereum,Arbitrum",Options,PodsFinance,https://docs.pods.finance/security/audits
BNBMiner Finance,-,https://bnbminer.finance,Binance,Services,Da_Developer,
Fortress,FORT,https://app.fortressdao.finance,Avalanche,Reserve Currency,FortressDAO,
Trapeza Protocol,FIDL,https://www.trapeza.finance/,Binance,Reserve Currency,TrapezaProtocol,
Suterusu,SUTER,https://suterusu.io,"Ethereum,Binance",Services,suterusu_io,https://docs.suterusu.io/suterusu-protocol-1/security-audit
Baguette,BAG,https://baguette.exchange,Avalanche,Dexes,Baguette_avax,
MiniPanther DAO,MP,https://minipanther.money/#/,Fantom,Reserve Currency,PolyWantsAFarm,
NewDex,DEX,https://newdex.io,EOS,Dexes,NewdexOfficial,https://support.newdex.net/hc/en-us/articles/4406436034189-PeckShield-Security-Audit-Report
Auctus,AUC,https://auctus.org/,Ethereum,Options,AuctusOptions,https://docs.auctus.org/security#audits
Domani Protocol,DEXTF,https://domani.finance/,Ethereum,Yield,DomaniProtocol,https://docs.dextf.com/documentation/introduction/security-assessment-report
Soda Protocol,-,https://sodaprotocol.com/,Solana,Lending,SodaProtocol,https://www.certik.com/projects/sodaprotocol
Pillar,-,https://pillarprotocol.com,Zilliqa,Algo-Stables,DevPillar,
Kassandra DAO,KACY,https://kassandra.finance,Avalanche,Indexes,dao_kassandra,https://www.certik.com/projects/kassandra-finance
UniPower,POWER,https://unipower.network,"Ethereum,Polygon",Staking,UniPowerToken,
MiningTycoon,NT,https://nextype.finance,Heco,Minting,NEXTYPE1,https://www.certik.org/projects/nextype
SuperFarm,SUPER,https://superfarm.com/,Ethereum,Services,SuperFarmDAO,
YieldFields,FIELD,https://yieldfields.finance/,Binance,Yield,yieldfields,https://rugdoc.io/project/yieldfields/
Swarm Markets,SMT,https://swarm.markets,Ethereum,Dexes,SwarmMarkets,https://docs.swarm.markets/reference/smart-contract-audit
DeHive,DHV,https://dehive.finance,"Ethereum,Polygon,xDai,Binance",Indexes,dehive_finance,"https://github.com/DeHive-finance/dehive-audits/blob/main/DeHive-Hacken-Audit.pdf,https://github.com/DeHive-finance/dehive-audits/blob/main/DeHive-Zokyo-Audit.pdf"
SpiritDAO,GHOST,https://dapp.spiritdao.finance/,Avalanche,Reserve Currency,spirits_dao,
BiShares,BISON,https://bishares.finance,"Binance,Fantom",Indexes,BiSharesFinance,"https://bishares.finance/assets/docs/bishares-defiyield-audit.pdf,https://bishares.finance/assets/docs/bishares-gordian-audit.pdf"
Singular Farm,SING,https://singular.farm,"Avalanche,Binance,Polygon,Fantom",Yield,singularfarm,https://solidity.finance/audits/MasterSing
KwikSwap,KWIK,https://home.kwikswap.org,"Ethereum,Shiden,Polygon,Binance",Dexes,kwikswapdex,
Varen,VRN,https://varen.finance,Ethereum,Dexes,varenfinance,https://certificate.quantstamp.com/full/linkswap
Kafe Finance,KAFE,https://moon.kafe.finance/,"Cronos,Moonriver",Yield,kafefinance,https://github.com/Tibereum/obelisk-audits/blob/main/Kukafe.pdf
Ruler,RULER,https://rulerprotocol.com/,Ethereum,Lending,RulerProtocol,https://docs.rulerprotocol.com/security
Stacker Ventures,STACK,https://stacker.vc/,Ethereum,Yield,StackerVentures,"https://docs.stacker.vc/docs-stacker-ventures/audits/active-yield-fund-audit-report,https://docs.stacker.vc/docs-stacker-ventures/audits/smart-contract-audit-report"
Serum Swap,SRM,https://swap.projectserum.com/,Solana,Dexes,ProjectSerum,
